id,message,explanation,input_tokens,output_tokens,input_cost,output_cost,total_cost,일련번호,접수시간,수신시간,메시지 타입,KISA 분류,AI 분류,AI 오류,휴먼 분류,AI 모델,엑셀 업로드 일시,is_spam,spam_type,confidence
271,"[Web발신](광고)최신상'셀루켓'액티브 50%사전예약 D-1lashevan.com무료수신거부0805301732_x000D_
SMS/-","광고 표기법을 준수하지 않았습니다. (광고) 표기 후에 업체명이 명시되지 않았고, 수신거부 번호가 무료임을 명시하지 않았습니다.",1290,87,0.006449999999999999,0.001305,0.007754999999999999,1339,2025-03-10 19:49:00,2025-03-10 19:05:00,SMS,온라인 서비스 광고,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
1293,"MMS 스팸신고[Web발신]【(3.10일)1차 소액채권 민사소송(서울중앙지법) 접수 및 재산권 압류검토대상】▶소송대상금액 : 552,000원 (카드납부가능)▶입금전용계좌 : 우리은행 / 28516381318614※ 당일까지 미협의시(소송검토 이의제기) 없음으로 간주됩니다.▶채권자 : G a l a x ia_머니트리(주) 빌게이트▶채무자 : 강향숙님▶최종협의기일 : 3.10일 ~18:00 (1차) ▶법적 구속력 : 증권사,은행 전계좌, 급여, 퇴직금(연금포함), 자동차, 부동산, 임대차 보증금 등 재산압류 가능 여부 검토▷하기 검토 내용을 필히 숙지하시기 바랍니다. (법조치 대상 선정 시 불이익 사전고지)▷전기통신사업법 제 30조 위반(제3자 명의대여, 현금융통, 휴대폰 소액대출 등)- 누구든 전기통신 사업자가 제공하는 서비스를 타인에게 매개하거나 제공하는 것을 금지한다. (각 호의 어느 하나라도 해당하는 자는 1년 이하의 징역 또는 5천만원 이하의 벌금에 처한다)▶법조치 진행 시 불이익, 압류 대상 안내1) 채무 불이행(신용불량) 명부등재 예정- 대출 심사 부결 및 현재 진행중인 대출(주택담보, 전세대출, 신용대출) 기한이익상실 전액청구 우려- 신용카드 즉시정지 및 한도소멸 우려-2)전계좌 지급정지 (카카오뱅크, K뱅크, 토스뱅크, 기업, 신한, 우리, 농협, 국민, 하나, 새마을금고, 우체국, 지역은행 포함 등등) 압류 송출 검토▷해당 법률에 위반되는 사항이 없는 고객은 담당자와 협의시 불이익 발생없음【납부정보】- 미납원금:  552,000원  (이자 및 소송비용별도) - 가상계좌:  우리은행   28516381318614- 소송팀 매니저:   02-6949-2173- 법인휴대폰: 010-7643-7359/010-2202-4981(문자수신가능) 갤 럭 시 아 머 니 트 리 (주)_x000D_
MMS/[제목없음]","이 메시지는 법적 조치를 언급하며 금전적 요구를 하고 있어 피싱 가능성이 높습니다. 또한, 메시지의 내용이 협박적이며, 수신자가 원하지 않는 정보로 판단됩니다.",1873,84,0.009365,0.0012599999999999998,0.010624999999999999,317,2025-03-10 11:03:00,2025-03-10 10:35:00,MMS,금융 상품,비스팸,,비스팸,nbc@20250305-01,,스팸,알 수 없음,0.95
786,"[Web발신](광고)차홍룸(가로수길점)안녕하세요 공다은고객님 차홍룸(가로수길점) 입니다.오늘 이렇게 뜻깊은 생일을 함께 축하드릴 수 있어 기쁩니다.항상 가정의 행복과 아름다움을 함께 하길 기원하겠습니다.도움 필요하신 부분 있으시면 언제든 연락주세요♡무료수신거부:0808080665_x000D_
MMS/(광고)차홍룸(가로수길점)안녕",메시지는 (광고) 표기와 함께 발신자 정보 및 무료 수신거부 번호를 명시하고 있어 표기법을 준수하고 있습니다.,1364,82,0.00682,0.00123,0.00805,824,2025-03-10 15:32:00,2025-03-10 13:30:00,MMS,오프라인 광고,비스팸,,표기법준수,nbc@20250305-01,,비스팸(표기법준수),알 수 없음,0.9
1558,"MMS 스팸신고(광고) 에이블리에서 무료로 커피 뿌리는 중! (선착순)■ 대상자 : 에이블리 휴면 회원■ 혜택 : [아메리카노] 기프티콘 무료 지급이벤트 확인하기▶ https://applink.a-bly.com/f49qn5[무료 수신거부]0808880631_x000D_
MMS/에이블리 공짜 커피 이벤트","광고성 정보가 시작되는 부분에 (광고)를 표시했으나, 전송자의 명칭이 메시지 본문 처음에 기재되지 않았고, 무료 수신거부 번호가 메시지 끝에 명시되어 있지 않음.",1344,99,0.006719999999999999,0.001485,0.008204999999999999,52,2025-03-10 07:28:00,2025-03-07 12:18:00,MMS,온라인 서비스 광고,비스팸,,표기법준수,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
239,"[Web발신](광고)최신상'셀루켓'액티브 50%사전예약 D-1lashevan.com무료수신거부0805301732_x000D_
SMS/-","광고 시작 부분에 (광고) 표기가 있으나, 전송자의 명칭이 명시되지 않았고, 수신거부 번호가 무료임을 명시하지 않아 표기법을 위반하였습니다.",1290,92,0.006449999999999999,0.00138,0.007829999999999998,1371,2025-03-10 19:58:00,2025-03-10 19:45:00,SMS,온라인 서비스 광고,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
1023,"[Web발신]신광교클라우드시티 ☎1644-2572대표홈페이지 https://newgwanggyo-cloudcity.com/안녕하세요. 신광교클라우드시티입니다.귀하께서 사업을 하신다면 →새로운 하이앤드 비즈니스 공간을!투자를 하신다면 →소액(1천만원대)로 안정적인 장기임대수익을!→모델하우스 방문예약시 추가 특별혜택제공!→선착순 경품이벤트 진행!※이번 기회를 놓치지 마세요※Check Point▣ 계약금5%(실제 계약금 2%)▣ 계약축하금3%(페이백)▣ 중도금무이자▣ 준공시점 2029년(추가비용x)▣ 성장관리권역에 위치▣ 법인세,소득세 5년간 100%감면▣ 취득세,재산세 35%감면혜택▶주요 특징▣ 판교·광교·동탄을 잇는 핵심 입지 - 뛰어난 접근성과 비즈니스 인프라▣ 최고급 업무·연구 공간 - 쾌적한 환경과 스마트한 설계▣ 다양한 기업 지원 혜택 - 정부 지원 가능 및 각종 세제혜택▣ 고급 상업시설 및 편의시설 인접 - 임직원의 편리한 근무환경 보장성공적인 미래를 신광교 클라우드 시티와 함께 만들어가길 기대합니다.감사합니다.[신광교클라우드시티] 드림_x000D__x000D_
MMS/신광교클라우드시티","메시지에 (광고) 표기가 없고, 무료 수신거부 번호가 명시되지 않아 표기법을 위반하였습니다. 따라서 스팸으로 분류됩니다.",1616,87,0.00808,0.001305,0.009385000000000001,587,2025-03-10 13:53:00,2025-03-08 13:28:00,MMS,주식 및 투자,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
244,"[Web발신](광고)최신상'셀루켓'액티브 50%사전예약 D-1lashevan.com무료수신거부0805301732_x000D_
SMS/-","광고 메시지의 시작 부분에 (광고) 표기가 있으나, 전송자의 명칭이 명시되지 않았고, 수신거부 번호가 무료임을 명시하지 않아 표기법을 위반하였습니다.",1290,95,0.006449999999999999,0.001425,0.007875,1366,2025-03-10 19:57:00,2025-03-10 19:45:00,SMS,온라인 서비스 광고,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
925,"[Web발신](광고) 김은자님, 혹시 신용점수 고민이라면KB알다에는 중저신용자를 위한 상품도 있어요.신용점수 500점대로6천만원 대출 받으신 분도 있었어요.특히 연초에는 대출 규제 완화로한도가 더 많이 주어지고 있으니,생활자금이 필요하다면 이 기회를 잡아보세요.━━━━━━━━━━━━▼ 높아진 내 한도 알아보기https://kbalda.info/loan0310━━━━━━━━━━━━● 꼭 알아두세요- 본 메시지는 발송일 기준 문자 수신 동의 고객님께 발송됩니다.- 금리, 한도, 기간 등 조건은 고객의 신용 평가 결과에 따라 차등 적용됩니다.KB핀테크 준법감사인 심의필제 2025-02-07-002 (2025.02.07 ~ 2026.02.06)대출 진행 문의: 02-6147-0101기타 문의: https://alda.channel.io/home수신 거부: 080-880-0597_x000D_
MMS/[KB알다] 낮은 점수도 가능해요","메시지의 시작 부분에 (광고) 표기가 있으나, 전송자의 명칭이 명확히 기재되지 않았고, 무료 수신 거부 번호가 메시지 끝에 명시되어 있지 않음. 따라서 표기법 위반으로 스팸으로 분류됨.",1501,109,0.0075049999999999995,0.0016350000000000002,0.009139999999999999,685,2025-03-10 14:39:00,2025-03-10 14:36:00,MMS,대출,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
30,"[Web발신]< 중국 등 구제역 발생에 따른 축산관계자 준수사항 알림 >o 중국 등 구제역 발생 현황- 신장위구르자치구 동물질병예방통제센터는 하미시 동식물검역소에서 지역 내 이송된 소 72마리 중 1마리에서 구제역 확인(3.7일 보고, 혈청형 미정)- 헝가리(유럽)는 1973년 이후 52년 만에 구제역 재발생(3.7일)o 축산관계자 준수사항- 축산관계자는 중국, 동남아 등 구제역 발생국 해외여행을 자제하여 주시고, - 부득이하게 여행하는 경우 출입국 시 공항만에서 농림축산검역본부 검역관에게 신고하여 소독 등 조치를 받고, 귀국 후에는 최소 5일 이상 농장 출입 금지 - 농림축산식품부 -_x000D_
MMS/제목없음","이 메시지는 구제역 발생에 따른 축산관계자 준수사항을 알리는 공지로, 광고성 정보가 아니며 표기법 위반도 아님.",1477,76,0.007385,0.00114,0.008525,1580,2025-03-10 22:43:00,2025-03-10 14:16:00,MMS,오프라인 광고,비스팸,,비스팸,nbc@20250305-01,,비스팸,알 수 없음,0.95
303,"MMS 스팸신고[Web발신](배달안내) 고객님이 주문하신 음식이 약 60분 내에 도착할 예정입니다.● 주문일시: 3/8 오후 1:12● 주문번호: B20V00C4CK● 가게: 교촌치킨 좌동2호점● 메뉴: 교촌윙외 1● 배달주소: 부산 해운대구 좌동※ 배달의민족 앱 알림을 켜주세요. 실시간 푸시로 주문현황을 알려 드려요!_x000D_
MMS/우아한형제들","이 메시지는 음식 배달에 대한 안내로, 광고성 정보가 아니며 표기법을 준수할 필요가 없는 정상적인 메시지입니다.",1383,70,0.006914999999999999,0.00105,0.007965,1307,2025-03-10 19:34:00,2025-03-08 13:13:00,MMS,온라인 서비스 광고,비스팸,,비스팸,nbc@20250305-01,,비스팸,알 수 없음,0.95
982,"MMS 스팸신고[Web발신]LG유플러스 고객님, 안녕하세요.시장조사 기관 칸타코리아에서 연락드립니다.저희는 LG유플러스로부터 위탁을 받아LG유플러스에서 이용하고 계신 휴대폰 통신 품질(음성통화 및 데이터 품질) 개선을 위한 설문조사를 진행하고 있어요.보다 나은 서비스를 제공할 수 있도록 고객님의 소중한 의견을 들려주세요.설문조사를 완료하신 분들께는 커피쿠폰(아메리카노)을 제공해드리니 많은 참여 부탁드려요.▶조사기간: 2025년 3월 10일(월) ~ 17일(월)▶소요시간: 10분 이내▶아래의 링크를 통해 여러분의 소중한 의견을 들려주세요.: https://metasurvey.io/?list=3497▶쿠폰발송: 2025년 3월 21일(금)* 본 메시지는 엘지유플러스 고객님 중 위탁업체에게 개인정보제공 및 마케팅활용에 동의하신 분에 한해 발송되었어요.* 답변해주신 내용은 통계 목적으로만 활용돼요.* 데이터 이용을 원하지 않으시면, 와이파이에 연결한 다음 참여해주세요.* 본 조사에 대해 궁금하신 점이 있으신 경우, 칸타코리아(02-3415-5050) 또는 LG유플러스 고객센터(080-019-7000)으로 연락주시면 됩니다._x000D_
MMS/[KANTAR] LG U+ 통신 품질 만족도 설문조사","메시지는 LG유플러스와 관련된 설문조사 안내로, 광고성 정보가 아니며, 표기법을 준수하고 있습니다. 수신자가 인지할 수 있는 발신자 정보와 연락처가 명시되어 있으며, 수신거부 관련 정보도 포함되어 있습니다.",1613,102,0.008065000000000001,0.00153,0.009595000000000001,628,2025-03-10 14:10:00,2025-03-10 14:06:00,MMS,통신가입,비스팸,,비스팸,nbc@20250305-01,,비스팸,알 수 없음,0.95
1446,"MMS 스팸신고[Web발신][동양생명 연락금지요구권 안내]안녕하세요. 강성우고객님금융소비자 보호에 관한 법률 제21조2에 의거하여금융상품을 소개 및 권유 목적으로 하는 연락에 대해080-701-1001(회사부담)으로 연락금지를 요청하실 수 있습니다.감사합니다._x000D_
MMS/[동양생명 연락금지요구권 안내]","이 메시지는 금융소비자 보호에 관한 법률에 따른 연락금지요구권 안내로, 광고성 정보가 아닌 정상적인 안내 메시지입니다.",1352,72,0.0067599999999999995,0.00108,0.00784,164,2025-03-10 09:52:00,2025-03-10 08:54:00,MMS,금융 상품,비스팸,,비스팸,nbc@20250305-01,,비스팸,알 수 없음,0.9
298,"[Web발신]이현자님의 카드포인트 중 180포인트가 2025년04월말일 소멸예정입니다. 제주은행_x000D_
SMS/-","이 메시지는 카드 포인트 소멸 예정에 대한 알림으로, 광고성 정보가 아니며 표기법 위반도 발견되지 않았습니다.",1284,70,0.00642,0.00105,0.00747,1312,2025-03-10 19:39:00,2025-03-10 10:01:00,SMS,금융 상품,비스팸,,비스팸,nbc@20250305-01,,비스팸,알 수 없음,0.9
720,"MMS 스팸신고[Web발신]안녕하세요.^^일전에 집수리차 방문드린적이 있는 반해인테리어.달서sk뷰부동산입니다.저희 고객분들께만 드리는 광고문자이니 너그러히 봐 주시면 감사하겠습니다.달서SK뷰24평 계약포기 잔여세대를 최고혜택으로 소개해드립니다.현재 40평 34평 30평형이 실거래가기준 2천~5천만원까지 오른걸로 봐선 투자가치도 충분합니다.미분양물건으로 분류되어 취득세 양도세 중과세도 없으며분양가 3억5천만원대(확장.에어컨옵션포함)부터 계약 가능합니다. ■ 확장.에어컨 옵션포함 할인(저층기준 - 4천이상)1층 35,700~   2층 36.700~3층 38,400~   4층 40,200~5층이상 41,200 만원~■ 부동산계약시 서비스① 줄눈.실리콘 무상제공          (욕실.현관바닥.주방벽)② 입주청소 무상제공 (내부)☎직통상담번호 : 01033580940☞블로그 바로가기https://blog.naver.com/banhabudongsan/223789314048_x000D_
MMS/달서sk뷰 계약포기세대 할인분양","이 메시지는 부동산 투자와 관련된 광고로, 표기법을 준수하지 않았습니다. (광고) 표기가 없고, 수신거부 방법이 명시되지 않았습니다.",1585,83,0.007925,0.001245,0.00917,890,2025-03-10 16:11:00,2025-03-10 15:03:00,MMS,주식 및 투자,비스팸,,표기법위반,nbc@20250305-01,,스팸,알 수 없음,0.9
1426,"[Web발신]♡포츈이벤트![삼성화재12%]2월마감도 포츈과함께 대박나세요~ 이미영드림_x000D_
SMS/-","메시지는 (광고) 표기 없이 시작되었으며, 무료 수신거부 번호가 제공되지 않았습니다. 이는 표기법 위반에 해당하며, 금융 상품 관련 내용이 포함되어 있어 스팸으로 분류됩니다.",1288,91,0.00644,0.0013650000000000001,0.007805,184,2025-03-10 10:03:00,2025-02-24 09:15:00,SMS,금융 상품,스팸,,표기법위반,nbc@20250305-01,,스팸,알 수 없음,0.95
65,"[Web¹ß½？]_x000D__x000D_
MMS/null","메시지에 (광고) 표기가 없고, 전송자의 명칭과 연락처가 명시되지 않았으며, 수신거부 방법도 제공되지 않아 표기법을 위반한 스팸 메시지로 분류됩니다.",1261,91,0.006305,0.0013650000000000001,0.00767,1545,2025-03-10 22:14:00,2025-03-09 14:35:00,MMS,확인불가,비스팸,,비스팸,nbc@20250305-01,,스팸,알 수 없음,0.9
1405,"(광고) ■메이퓨어 동대문점 10주년 EVENT■10년의 감사, 초특가로 보답합니다!────────────※ 인기시술 MEGA 세일- 점 제거 500원~- 제모 1천원~- 주름보톡스 2천원- 사각턱보톡스 8천원- 풀페이스 피코토닝 9천원- 인모드 FX 1부위 9천원- 슈링크 유니버스 100샷 1.8만원- 슈링크 유니버스 300샷 5만원※ [추천] 한정수량 패키지 특가- 피코토닝 10회 30만원- 인모드 풀페이스 5회 30만원- 물광 스킨부스터 5회 25만원- 기미개선 스킨부스터 5회 30만원- 엑소좀 스킨부스터 5회 80만원※ 프리미엄 시술 할인- '단독' 물광/탄력/안티에이징/기미개선 스킨부스터 최대 할인- 탈모 스킨부스터 3만원▼더 많은 이벤트 보기▼https://vo.la/fltLuf────────────-카톡 문의https://pf.kakao.com/_ljPqE-실시간 예약https://pf.kakao.com/_qkHdT무료 수신거부:080-001-7361_x000D__x000D_
MMS/null","광고 시작 부분에 (광고) 표기는 있으나, 업체명 '메이퓨어 동대문점'이 (광고) 뒤에 바로 오지 않고, 중간에 특수문자와 공백이 포함되어 있어 표기법 위반입니다. 또한, 무료 수신거부 번호가 메시지 끝에 명시되어 있지만, 수신거부가 무료임을 명시하지 않았습니다.",1574,137,0.00787,0.002055,0.009925,205,2025-03-10 10:12:00,2025-03-10 09:37:00,MMS,병원 및 의약품,비스팸,,표기법준수,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.95
979,"MMS 스팸신고[Web발신](광고)[모빌리언스카드] 휴대폰 소액결제로 최대 100만원까지 비상금을 만들 수 있어요! 결제 금액은 나중에 내세요.◆편의점, 대형마트, 음식점, 카페 등◆연회비/전월실적 없이 무제한 최대 8.5% 적립!◆모빌마켓 최저가쇼핑+2% 적립+신규 3,000원+10% 쿠폰 지급까지!【모빌리언스카드】 지금 발급 받아 사용해보세요.▶ 카드 자세히 보기 : https://bit.ly/4ebqB7v▶ 앱 설치(카드신청) : https://bit.ly/3oeRL4h【모바일 비상금 만드는 방법】① 모빌리언스카드 앱 다운로드② 카드 무료 발급(개인 신용도에 영향이 없어요)③ 휴대폰 소액결제로 충전하고 충전한 금액은 다음달 통신비에 합산되어 청구④ 카드 결제가 가능한 신용카드 가맹점 어디에서나 결제 가능【카드 충전 및 혜택】① 휴대폰/계좌이체/가상계좌/신용카드 충전② APP 내 쇼핑몰 '모빌마켓' 최저가 상품 구매 및 2% 적립③ 바코드 결제 시 최대 8.5% 포인트 적립④ 계좌충전 후 결제 시 최대 1.0% 무제한 적립★월급 전 갑자기 돈이 필요할 때, 신용카드 사용이 어려울 때모빌리언스카드로 모바일 비상금 만들어 전국에서 사용하세요!☎고객센터 : 1800-0678 (평일 09시~18시)무료 수신거부 : 080-818-1003_x000D_
MMS/휴대폰결제로 충전하는 모빌리언스카드",메시지는 (광고) 표기와 함께 발신자 정보 및 무료 수신거부 번호를 명시하고 있어 표기법을 준수하고 있습니다.,1689,82,0.008445,0.00123,0.009675,631,2025-03-10 14:12:00,2025-03-10 09:39:00,MMS,금융 상품,비스팸,,표기법준수,nbc@20250305-01,,비스팸(표기법준수),알 수 없음,0.9
485,"[Web발신]안녕하세요, ㈜케이스탯리서치입니다. 저희는 한국스포츠과학원의 의뢰로 체육인을 대상으로 「체육인 실태조사」를 진행하고 있습니다. 여러분의 소중한 의견은 체육인의 지위 및 권익보호를 위한 체육인 복지정책의 기초자료로 큰 도움이 됩니다. 참여해주신 분들께는 감사의 마음으로 조사 완료 후 커피 쿠폰을 보내드릴 예정입니다. 아래 링크를 통해 조사에 참여하실 수 있습니다. 많은 참여 부탁드립니다. 감사합니다. URL: https://kstat.surveys.kr/P25020605/?type=contact&KID=2665_2344_0 -케이스탯리서치 드림_x000D__x000D_
MMS/체육인실태조사(은퇴지도자) 참여 요청","이 메시지는 체육인 실태조사 참여 요청으로, 광고나 홍보 목적이 아닌 조사 참여 요청이므로 비스팸으로 분류됩니다.",1438,72,0.00719,0.00108,0.00827,1125,2025-03-10 17:59:00,2025-03-07 10:01:00,MMS,교육,비스팸,,비스팸,nbc@20250305-01,,비스팸,알 수 없음,0.9
493,"MMS 스팸신고[Web발신](광고) [25년 2월 종합소득세 신고]■ 환급 조회 대상자 : 고객님■ 삼쩜삼 고객 평균 예상 환급액 : 265,668원▶ [국세환급 조회하기] : https://tl.3o3.co.kr/a0fq3g※ 해당 번호는 발신전용이며, 문의사항은 삼쩜삼 고객센터를 이용해주세요.[무료 수신거부]0808880537_x000D_
MMS/국세환급 미조회자 : 고객님",메시지는 (광고) 표기와 함께 발신자 정보 및 무료 수신거부 번호를 명시하고 있어 표기법을 준수하고 있습니다.,1371,80,0.006855,0.0012000000000000001,0.008055,1117,2025-03-10 17:57:00,2025-02-26 10:42:00,MMS,온라인 서비스 광고,비스팸,,표기법준수,nbc@20250305-01,,비스팸(표기법준수),알 수 없음,0.9
23,"MMS 스팸신고[Web발신]엄다면 산악회 공지3월 아차산 시산제일시:3윌15일(토요일)10시집결지:아차산역1번출구앞산행지:아차산산행시간:1시간>시산제>식당참가비:3만원식당:중화 호반닭갈비 1시서울시 광진구 천호대로129길79010 3731 4079회비 및 후원계좌농협 정정미 산악회총무352 1597 8169 13(찬조 환영합니다~)산악회회장 최종안010 9906 1138산악회부회장정경란010 3263 9218산악회총무정정미 010 8407 5177산악총대장최종삼 010 4420 6082산악대장주영화  010 5288 6799산악대장장성근  010 2065 3762산악회고문윤석훈 010 3129 9622홍보국장이용철   010 3227 6678산악회 운영위원주영근 010 3424 9953김미영 010 2301 2950윤옥희 010 2485 1259이윤심 010 6640 0161산악회원님들의 많은참석바랍니다~_x000D_
MMS/엄다면 산악회 공지 3월 아차산 시산제","이 메시지는 산악회 공지로, 광고성 정보가 아니며 표기법 위반 사항도 발견되지 않았습니다.",1599,65,0.007995,0.000975,0.00897,1587,2025-03-10 22:59:00,2025-03-10 18:32:00,MMS,오프라인 광고,비스팸,,비스팸,nbc@20250305-01,,비스팸,알 수 없음,0.9
802,"[Web발신](광고) 스파크13~14~220~250모닝~300~330스타렉스12년~~700~포터~500~봉고1.2t~550~_x000D_
SMS/-","광고 표기법을 준수하지 않았으며, 전송자의 명칭과 연락처가 명시되어 있지 않아 수신자가 어디에서 온 광고인지 인지할 수 없습니다.",1296,86,0.0064800000000000005,0.0012900000000000001,0.007770000000000001,808,2025-03-10 15:26:00,2025-03-10 15:10:00,SMS,불법 도박,비스팸,,표기법위반,nbc@20250305-01,,스팸(표기법위반),알 수 없음,0.9
32,"[Web발신]결제완료에스케이쉴더스(주)30분 유료권10,000원_x000D_
SMS/-","이 메시지는 결제 완료를 가장하여 수신자에게 혼란을 줄 수 있는 스팸으로 보입니다. 광고 표기법을 준수하지 않았으며, 수신거부 정보가 포함되어 있지 않습니다.",1278,89,0.00639,0.0013349999999999998,0.007724999999999999,1578,2025-03-10 22:41:00,2025-03-10 17:48:00,SMS,오프라인 광고,비스팸,,비스팸,nbc@20250305-01,,스팸,알 수 없음,0.95
1035,"(광고) YBM인강으로 확실한 시험대비♬곧 다가오는 토익, 토익스피킹 시험..이제는 더 이상 미룰 수는 없다!시간이 얼마 남지 않아서 불안하다면?빠르게 고민을 해결해주는 YBM인강과 함께하세요!토익, 토익스피킹 공식주관사인 ETS의 최신 기출 문제를 제공하고, 응시료 할인쿠폰으로 남들과는 저렴하게 시험에 응시할 수 있다구요♡점수는 시간 싸움이니까!망설이지 말고 바로 YBM인강과 함께하세요:)● 트리플 토익 환급코스1) 최대 300% 환급 + 토익응시료 추가 환급2) 토익응시료 50% 할인 쿠폰 지급3) 교재 구입비 및 최신 기출문제지 제공[이번 기수 오늘이 마지막]https://s.ybmclass.com/EBN4DnkP0p● 토익스피킹패스1) 토익스피킹 인강 무제한 수강2) 시험 응시료 10% 할인 쿠폰 제공3) 공식 기출 수험서 2권 포함[토익스피킹패스 바로가기]https://s.ybmclass.com/jl4zTd6j4S※ 본 SMS는 YBM패밀리회원 정보 내 기입된 휴대폰 정보로 발송되었습니다.※ YBM NET 고객센터: 02-2008-5200(9시~18시, 주말/공휴일/점심시간 12:30~13:30 제외)※ 무료 수신거부: 080-808-0239_x000D_
MMS/(광고) YBM인강으로 확실한 시험대비♬","메시지는 (광고) 표기와 함께 발신자 정보 및 무료 수신거부 번호를 명시하여 표기법을 준수하고 있으며, 교육 관련 정상적인 광고 메시지입니다.",1640,86,0.008199999999999999,0.0012900000000000001,0.009489999999999998,575,2025-03-10 13:45:00,2025-02-13 13:51:00,MMS,교육,비스팸,,표기법준수,nbc@20250305-01,,비스팸(표기법준수),알 수 없음,0.95
1103,"MMS 스팸신고[Web발신]딩동^^ 성큼 다가온 봄맞이 준비는 잘 하고 계신지요...?건강한 봄맞이를 위한 첫 준비 안내입니다.3월이 지나면 늦습니다.- 각 보험사들의 손해율 증가로 보험료 4월이면 보험료 인상- 내 보험의 보장이 궁금하신 고객님 & 갱신에 대한 부담이 크신 고객님 & 뇌혈관 및 심혈관에 대한 보완이 필요하신 고객님 & 노후대비 필수세트(간병비 및 치매보장)가 필요하신 고객님* 고민 마시고 바로 연락주세요.신한금융플러스 - 보험전문가 선하연 드림_x000D_
MMS/null","메시지는 보험 관련 광고로, (광고) 표기가 없고 무료 수신거부 번호가 명시되지 않아 표기법을 위반한 스팸 메시지입니다.",1416,79,0.0070799999999999995,0.0011849999999999999,0.008265,507,2025-03-10 12:56:00,2025-03-10 12:33:00,MMS,금융 상품,비스팸,,비스팸,nbc@20250305-01,,스팸,알 수 없음,0.95
